Gm#,Date,Season,Attendance,Home,Away,
618,'08-Aug-2021',2021,19899,8,10,
619,'09-Aug-2021',2021,10708,8,7,
620,'10-Aug-2021',2021,13041,8,20,
621,'11-Aug-2021',2021,13560,8,20,
622,'12-Aug-2021',2021,16559,8,20,
623,'20-Aug-2021',2021,22755,8,13,
624,'21-Aug-2021',2021,31406,8,13,
625,'22-Aug-2021',2021,1832,8,13,
626,'24-Aug-2021',2021,11369,8,28,
627,'25-Aug-2021',2021,11398,8,28,
628,'26-Aug-2021',2021,10827,8,28,
629,'27-Aug-2021',2021,20881,8,4,
630,'28-Aug-2021',2021,26221,8,4,
631,'29-Aug-2021',2021,22883,8,4,
632,'06-Sep-2021',2021,12675,8,17,
633,'07-Sep-2021',2021,10448,8,17,
634,'08-Sep-2021',2021,11037,8,17,
635,'09-Sep-2021',2021,11846,8,17,
636,'10-Sep-2021',2021,17667,8,16,
637,'11-Sep-2021',2021,20100,8,16,
638,'12-Sep-2021',2021,16332,8,16,
639,'20-Sep-2021',2021,0,8,12,
640,'20-Sep-2021',2021,11459,8,12,
641,'21-Sep-2021',2021,23341,8,12,
642,'23-Sep-2021',2021,11851,8,6,
643,'23-Sep-2021',2021,11336,8,6,
644,'24-Sep-2021',2021,18576,8,6,
645,'25-Sep-2021',2021,24082,8,6,
646,'26-Sep-2021',2021,21957,8,6,
647,'27-Sep-2021',2021,13121,8,12,
648,'01-Apr-2021',2021,20570,9,14,
649,'02-Apr-2021',2021,20363,9,14,
650,'03-Apr-2021',2021,20688,9,14,
651,'04-Apr-2021',2021,20368,9,14,
652,'06-Apr-2021',2021,10240,9,1,
653,'07-Apr-2021',2021,12894,9,1,
654,'08-Apr-2021',2021,10836,9,1,
655,'17-Apr-2021',2021,0,9,18,
656,'17-Apr-2021',2021,13906,9,18,
657,'18-Apr-2021',2021,15082,9,18,
658,'20-Apr-2021',2021,10144,9,11,
659,'21-Apr-2021',2021,7120,9,11,
660,'23-Apr-2021',2021,14025,9,21,
661,'24-Apr-2021',2021,20214,9,21,
662,'25-Apr-2021',2021,20244,9,21,
663,'04-May-2021',2021,0,9,25,
664,'04-May-2021',2021,10213,9,25,
665,'05-May-2021',2021,9521,9,25,
666,'11-May-2021',2021,8825,9,23,
667,'12-May-2021',2021,0,9,23,
668,'12-May-2021',2021,11968,9,23,
669,'13-May-2021',2021,13647,9,7,
670,'14-May-2021',2021,20232,9,7,
671,'15-May-2021',2021,20136,9,7,
672,'16-May-2021',2021,15541,9,7,
673,'21-May-2021',2021,18158,9,1,
674,'22-May-2021',2021,20183,9,1,
675,'23-May-2021',2021,19221,9,1,
676,'01-Jun-2021',2021,18028,9,28,
677,'02-Jun-2021',2021,19289,9,28,
678,'03-Jun-2021',2021,19150,9,28,
679,'04-Jun-2021',2021,26790,9,20,
680,'05-Jun-2021',2021,27459,9,20,
681,'06-Jun-2021',2021,23716,9,20,
682,'14-Jun-2021',2021,23027,9,23,
683,'15-Jun-2021',2021,22871,9,23,
684,'16-Jun-2021',2021,18798,9,23,
685,'17-Jun-2021',2021,22756,9,16,
686,'18-Jun-2021',2021,27117,9,16,
687,'19-Jun-2021',2021,34198,9,16,
688,'20-Jun-2021',2021,34224,9,16,
689,'28-Jun-2021',2021,32092,9,22,
690,'29-Jun-2021',2021,27915,9,22,
691,'30-Jun-2021',2021,20270,9,22,
692,'01-Jul-2021',2021,30410,9,26,
693,'02-Jul-2021',2021,47224,9,26,
694,'03-Jul-2021',2021,48182,9,26,
695,'04-Jul-2021',2021,36891,9,26,
696,'16-Jul-2021',2021,44251,9,14,
697,'17-Jul-2021',2021,48245,9,14,
698,'18-Jul-2021',2021,35513,9,14,
699,'20-Jul-2021',2021,30715,9,24,
700,'21-Jul-2021',2021,25053,9,24,
701,'03-Aug-2021',2021,38188,9,5,
702,'04-Aug-2021',2021,36205,9,5,
703,'05-Aug-2021',2021,30462,9,5,
704,'06-Aug-2021',2021,28281,9,15,
705,'07-Aug-2021',2021,39896,9,15,
706,'08-Aug-2021',2021,34677,9,15,
707,'16-Aug-2021',2021,24565,9,23,
708,'17-Aug-2021',2021,28139,9,23,
709,'18-Aug-2021',2021,20692,9,23,
710,'20-Aug-2021',2021,30243,9,1,
711,'21-Aug-2021',2021,32699,9,1,
712,'22-Aug-2021',2021,24552,9,1,
713,'02-Sep-2021',2021,21481,9,2,
714,'03-Sep-2021',2021,24371,9,2,
715,'04-Sep-2021',2021,35351,9,2,
716,'05-Sep-2021',2021,33957,9,2,
717,'06-Sep-2021',2021,27967,9,25,
718,'07-Sep-2021',2021,24387,9,25,
719,'08-Sep-2021',2021,20358,9,25,
720,'21-Sep-2021',2021,23869,9,14,
721,'22-Sep-2021',2021,27013,9,14,
722,'23-Sep-2021',2021,22356,9,14,
723,'24-Sep-2021',2021,41613,9,25,
724,'25-Sep-2021',2021,45063,9,25,
725,'26-Sep-2021',2021,31043,9,25,
726,'27-Sep-2021',2021,20388,9,30,
727,'28-Sep-2021',2021,21693,9,30,
728,'29-Sep-2021',2021,20613,9,30,
729,'01-Apr-2021',2021,8000,10,8,
730,'03-Apr-2021',2021,8000,10,8,
731,'04-Apr-2021',2021,8000,10,8,
732,'05-Apr-2021',2021,7232,10,17,
733,'06-Apr-2021',2021,7306,10,17,
734,'07-Apr-2021',2021,7568,10,17,
735,'21-Apr-2021',2021,7356,10,22,
736,'21-Apr-2021',2021,7461,10,22,
737,'22-Apr-2021',2021,7314,10,22,
738,'23-Apr-2021',2021,8000,10,12,
739,'24-Apr-2021',2021,8000,10,12,
740,'25-Apr-2021',2021,8000,10,12,
741,'26-Apr-2021',2021,7288,10,12,
742,'07-May-2021',2021,7377,10,17,
743,'08-May-2021',2021,8000,10,17,
744,'11-May-2021',2021,7312,10,12,
745,'12-May-2021',2021,7133,10,12,
746,'13-May-2021',2021,7369,10,12,
747,'14-May-2021',2021,8000,10,5,
748,'15-May-2021',2021,8000,10,5,
749,'16-May-2021',2021,8000,10,5,
750,'24-May-2021',2021,7832,10,8,
751,'25-May-2021',2021,8000,10,8,
752,'26-May-2021',2021,7525,10,8,
753,'27-May-2021',2021,8000,10,8,
754,'28-May-2021',2021,8000,10,19,
755,'29-May-2021',2021,8000,10,19,
756,'30-May-2021',2021,8000,10,19,
757,'08-Jun-2021',2021,9081,10,24,
758,'09-Jun-2021',2021,9162,10,24,
759,'10-Jun-2021',2021,9290,10,24,
760,'11-Jun-2021',2021,14163,10,6,
761,'12-Jun-2021',2021,15913,10,6,
762,'13-Jun-2021',2021,14093,10,6,
763,'22-Jun-2021',2021,13492,10,26,
764,'23-Jun-2021',2021,13263,10,26,
765,'24-Jun-2021',2021,12656,10,11,
766,'26-Jun-2021',2021,12422,10,11,
767,'26-Jun-2021',2021,13950,10,11,
768,'27-Jun-2021',2021,13532,10,11,
769,'02-Jul-2021',2021,18185,10,6,
770,'03-Jul-2021',2021,17230,10,6,
771,'04-Jul-2021',2021,15342,10,6,
772,'17-Jul-2021',2021,13747,10,17,
773,'17-Jul-2021',2021,31624,10,17,
774,'18-Jul-2021',2021,15854,10,17,
775,'19-Jul-2021',2021,13704,10,28,
776,'20-Jul-2021',2021,13333,10,28,
777,'21-Jul-2021',2021,21132,10,28,
778,'22-Jul-2021',2021,16033,10,28,
779,'29-Jul-2021',2021,15833,10,3,
780,'30-Jul-2021',2021,18861,10,3,
781,'31-Jul-2021',2021,25132,10,3,
782,'01-Aug-2021',2021,17134,10,3,
783,'03-Aug-2021',2021,15724,10,4,
784,'04-Aug-2021',2021,16633,10,4,
785,'05-Aug-2021',2021,19144,10,4,
786,'13-Aug-2021',2021,22107,10,8,
787,'14-Aug-2021',2021,32845,10,8,
788,'15-Aug-2021',2021,25684,10,8,
789,'17-Aug-2021',2021,24714,10,13,
790,'18-Aug-2021',2021,27282,10,13,
791,'19-Aug-2021',2021,20847,10,13,
792,'27-Aug-2021',2021,17259,10,29,
793,'28-Aug-2021',2021,18783,10,29,
794,'29-Aug-2021',2021,15956,10,29,
795,'30-Aug-2021',2021,13425,10,17,
796,'31-Aug-2021',2021,13853,10,20,
797,'01-Sep-2021',2021,12593,10,20,
798,'02-Sep-2021',2021,11623,10,20,
799,'10-Sep-2021',2021,18321,10,27,
800,'11-Sep-2021',2021,18842,10,27,
801,'12-Sep-2021',2021,13396,10,27,
802,'14-Sep-2021',2021,12433,10,16,
803,'15-Sep-2021',2021,11321,10,16,
804,'20-Sep-2021',2021,12884,10,6,
805,'21-Sep-2021',2021,10585,10,6,
806,'24-Sep-2021',2021,24877,10,12,
807,'25-Sep-2021',2021,16424,10,12,
808,'26-Sep-2021',2021,23788,10,12,
809,'27-Sep-2021',2021,11044,10,6,
810,'08-Apr-2021',2021,21765,11,20,
811,'09-Apr-2021',2021,21768,11,20,
812,'10-Apr-2021',2021,21760,11,20,
813,'12-Apr-2021',2021,15779,11,10,
814,'13-Apr-2021',2021,17080,11,10,
815,'14-Apr-2021',2021,14720,11,10,
816,'22-Apr-2021',2021,13985,11,13,
817,'23-Apr-2021',2021,21728,11,13,
818,'24-Apr-2021',2021,21820,11,13,
819,'25-Apr-2021',2021,21781,11,13,
820,'26-Apr-2021',2021,11862,11,24,
821,'27-Apr-2021',2021,14413,11,24,
822,'28-Apr-2021',2021,12707,11,24,
823,'29-Apr-2021',2021,14149,11,24,
824,'07-May-2021',2021,25410,11,29,
825,'08-May-2021',2021,25794,11,29,
826,'09-May-2021',2021,24355,11,29,
827,'10-May-2021',2021,13695,11,13,
828,'11-May-2021',2021,17350,11,13,
829,'12-May-2021',2021,13668,11,13,
830,'13-May-2021',2021,16340,11,28,
831,'14-May-2021',2021,24495,11,28,
832,'15-May-2021',2021,25858,11,28,
833,'16-May-2021',2021,26069,11,28,
834,'25-May-2021',2021,34443,11,14,
835,'26-May-2021',2021,30939,11,14,
836,'28-May-2021',2021,32045,11,23,
837,'29-May-2021',2021,31323,11,23,
838,'30-May-2021',2021,29019,11,23,
839,'31-May-2021',2021,28543,11,4,
840,'01-Jun-2021',2021,23449,11,4,
841,'02-Jun-2021',2021,22664,11,4,
842,'03-Jun-2021',2021,24853,11,4,
843,'15-Jun-2021',2021,26379,11,28,
844,'16-Jun-2021',2021,22735,11,28,
845,'17-Jun-2021',2021,21795,11,6,
846,'18-Jun-2021',2021,30898,11,6,
847,'19-Jun-2021',2021,35210,11,6,
848,'20-Jun-2021',2021,39821,11,6,
849,'28-Jun-2021',2021,24419,11,3,
850,'29-Jun-2021',2021,30346,11,3,
851,'30-Jun-2021',2021,28124,11,3,
852,'06-Jul-2021',2021,26353,11,20,
853,'07-Jul-2021',2021,21150,11,20,
854,'08-Jul-2021',2021,29243,11,20,
855,'09-Jul-2021',2021,40857,11,19,
856,'10-Jul-2021',2021,41259,11,19,
857,'11-Jul-2021',2021,37928,11,19,
858,'19-Jul-2021',2021,21963,11,8,
859,'20-Jul-2021',2021,26586,11,8,
860,'21-Jul-2021',2021,21712,11,8,
861,'23-Jul-2021',2021,38853,11,28,
862,'24-Jul-2021',2021,37050,11,28,
863,'25-Jul-2021',2021,35627,11,28,
864,'05-Aug-2021',2021,26208,11,17,
865,'06-Aug-2021',2021,29631,11,17,
866,'07-Aug-2021',2021,29647,11,17,
867,'08-Aug-2021',2021,26825,11,17,
868,'10-Aug-2021',2021,28931,11,9,
869,'11-Aug-2021',2021,22200,11,9,
870,'20-Aug-2021',2021,26899,11,24,
871,'21-Aug-2021',2021,29908,11,24,
872,'22-Aug-2021',2021,27526,11,24,
873,'23-Aug-2021',2021,18742,11,12,
874,'24-Aug-2021',2021,22964,11,12,
875,'25-Aug-2021',2021,21052,11,12,
876,'06-Sep-2021',2021,25802,11,24,
877,'07-Sep-2021',2021,20353,11,24,
878,'08-Sep-2021',2021,19089,11,24,
879,'10-Sep-2021',2021,28740,11,13,
880,'11-Sep-2021',2021,31547,11,13,
881,'12-Sep-2021',2021,28763,11,13,
882,'17-Sep-2021',2021,22595,11,1,
883,'18-Sep-2021',2021,25314,11,1,
884,'19-Sep-2021',2021,23888,11,1,
885,'28-Sep-2021',2021,32297,11,27,
886,'29-Sep-2021',2021,28321,11,27,
887,'30-Sep-2021',2021,31608,11,27,
888,'01-Oct-2021',2021,26762,11,20,
889,'02-Oct-2021',2021,29208,11,20,
890,'03-Oct-2021',2021,29752,11,20,
891,'01-Apr-2021',2021,9155,12,28,
892,'03-Apr-2021',2021,8889,12,28,
893,'04-Apr-2021',2021,8869,12,28,
894,'12-Apr-2021',2021,6962,12,13,
895,'13-Apr-2021',2021,6404,12,13,
896,'14-Apr-2021',2021,6814,12,13,
897,'15-Apr-2021',2021,6266,12,29,
898,'17-Apr-2021',2021,9048,12,29,
899,'17-Apr-2021',2021,8950,12,29,
900,'18-Apr-2021',2021,9042,12,29,
901,'19-Apr-2021',2021,5589,12,27,
902,'20-Apr-2021',2021,4481,12,27,
903,'21-Apr-2021',2021,5053,12,27,
904,'03-May-2021',2021,6919,12,8,
905,'04-May-2021',2021,5997,12,8,
906,'05-May-2021',2021,9640,12,8,
907,'06-May-2021',2021,9259,12,8,
908,'07-May-2021',2021,16011,12,6,
909,'08-May-2021',2021,15895,12,6,
910,'09-May-2021',2021,12102,12,6,
911,'18-May-2021',2021,9298,12,16,
912,'19-May-2021',2021,8950,12,16,
913,'21-May-2021',2021,17080,12,10,
914,'22-May-2021',2021,14226,12,10,
915,'23-May-2021',2021,15540,12,10,
916,'31-May-2021',2021,12604,12,22,
917,'01-Jun-2021',2021,10333,12,22,
918,'03-Jun-2021',2021,11072,12,17,
919,'04-Jun-2021',2021,22612,12,17,
920,'05-Jun-2021',2021,21574,12,17,
921,'06-Jun-2021',2021,14046,12,17,
922,'14-Jun-2021',2021,11910,12,10,
923,'15-Jun-2021',2021,15947,12,10,
924,'16-Jun-2021',2021,11327,12,10,
925,'18-Jun-2021',2021,29870,12,4,
926,'19-Jun-2021',2021,24568,12,4,
927,'20-Jun-2021',2021,20726,12,4,
928,'02-Jul-2021',2021,31824,12,17,
929,'03-Jul-2021',2021,16133,12,17,
930,'04-Jul-2021',2021,15350,12,17,
931,'05-Jul-2021',2021,14709,12,7,
932,'06-Jul-2021',2021,14491,12,7,
933,'07-Jul-2021',2021,11457,12,7,
934,'16-Jul-2021',2021,23763,12,3,
935,'17-Jul-2021',2021,27292,12,3,
936,'18-Jul-2021',2021,13706,12,3,
937,'23-Jul-2021',2021,24912,12,10,
938,'24-Jul-2021',2021,24616,12,10,
939,'25-Jul-2021',2021,12703,12,10,
940,'26-Jul-2021',2021,12384,12,6,
941,'27-Jul-2021',2021,14298,12,6,
942,'28-Jul-2021',2021,13626,12,6,
943,'29-Jul-2021',2021,11210,12,6,
944,'09-Aug-2021',2021,18477,12,19,
945,'10-Aug-2021',2021,18218,12,19,
946,'11-Aug-2021',2021,13748,12,19,
947,'13-Aug-2021',2021,30620,12,26,
948,'14-Aug-2021',2021,35784,12,26,
949,'15-Aug-2021',2021,18317,12,26,
950,'16-Aug-2021',2021,10228,12,11,
951,'17-Aug-2021',2021,9748,12,11,
952,'18-Aug-2021',2021,12278,12,11,
953,'19-Aug-2021',2021,9884,12,11,
954,'31-Aug-2021',2021,11542,12,8,
955,'01-Sep-2021',2021,10516,12,8,
956,'02-Sep-2021',2021,10042,12,8,
957,'03-Sep-2021',2021,14210,12,6,
958,'04-Sep-2021',2021,18800,12,6,
959,'05-Sep-2021',2021,19696,12,6,
960,'14-Sep-2021',2021,10254,12,20,
961,'15-Sep-2021',2021,11056,12,20,
962,'16-Sep-2021',2021,11729,12,20,
963,'17-Sep-2021',2021,14904,12,24,
964,'18-Sep-2021',2021,20085,12,24,
965,'19-Sep-2021',2021,16872,12,24,
966,'28-Sep-2021',2021,11670,12,8,
967,'29-Sep-2021',2021,10373,12,8,
968,'30-Sep-2021',2021,11288,12,8,
969,'01-Oct-2021',2021,14293,12,17,
970,'02-Oct-2021',2021,22321,12,17,
971,'03-Oct-2021',2021,17158,12,17,
972,'01-Apr-2021',2021,13207,13,6,
973,'02-Apr-2021',2021,12763,13,6,
974,'03-Apr-2021',2021,12043,13,6,
975,'04-Apr-2021',2021,12396,13,6,
976,'05-Apr-2021',2021,13447,13,11,
977,'06-Apr-2021',2021,11122,13,11,
978,'16-Apr-2021',2021,13428,13,17,
979,'19-Apr-2021',2021,11396,13,28,
980,'20-Apr-2021',2021,12544,13,28,
981,'21-Apr-2021',2021,9207,13,28,
982,'03-May-2021',2021,10641,13,27,
983,'04-May-2021',2021,8152,13,27,
984,'05-May-2021',2021,9169,13,27,
985,'06-May-2021',2021,8840,13,27,
986,'07-May-2021',2021,15316,13,14,
987,'08-May-2021',2021,15274,13,14,
988,'09-May-2021',2021,15294,13,14,
989,'17-May-2021',2021,9527,13,8,
990,'18-May-2021',2021,9491,13,8,
991,'19-May-2021',2021,10378,13,8,
992,'20-May-2021',2021,9920,13,17,
993,'20-May-2021',2021,9820,13,17,
994,'21-May-2021',2021,14624,13,20,
995,'22-May-2021',2021,15151,13,20,
996,'23-May-2021',2021,15154,13,20,
997,'25-May-2021',2021,10987,13,28,
998,'26-May-2021',2021,8547,13,28,
999,'03-Jun-2021',2021,9714,13,24,
1000,'04-Jun-2021',2021,15141,13,24,
1001,'05-Jun-2021',2021,15071,13,24,
1002,'06-Jun-2021',2021,12833,13,24,
1003,'07-Jun-2021',2021,9481,13,12,
1004,'08-Jun-2021',2021,9387,13,12,
1005,'09-Jun-2021',2021,10474,13,12,
1006,'17-Jun-2021',2021,30709,13,10,
1007,'18-Jun-2021',2021,22734,13,10,
1008,'19-Jun-2021',2021,23175,13,10,
1009,'20-Jun-2021',2021,21626,13,10,
1010,'22-Jun-2021',2021,28354,13,25,
1011,'23-Jun-2021',2021,20620,13,25,
1012,'02-Jul-2021',2021,23561,13,3,
1013,'03-Jul-2021',2021,28160,13,3,
1014,'04-Jul-2021',2021,18955,13,3,
1015,'05-Jul-2021',2021,38201,13,4,
1016,'06-Jul-2021',2021,28689,13,4,
1017,'07-Jul-2021',2021,20001,13,4,
1018,'16-Jul-2021',2021,40880,13,24,
1019,'17-Jul-2021',2021,28927,13,24,
1020,'18-Jul-2021',2021,23434,13,24,
1021,'26-Jul-2021',2021,22751,13,9,
1022,'27-Jul-2021',2021,16115,13,9,
1023,'28-Jul-2021',2021,16365,13,9,
1024,'29-Jul-2021',2021,18631,13,20,
1025,'30-Jul-2021',2021,28861,13,20,
1026,'31-Jul-2021',2021,23207,13,20,
1027,'01-Aug-2021',2021,21597,13,20,
1028,'10-Aug-2021',2021,3656,13,29,
1029,'10-Aug-2021',2021,14443,13,29,
1030,'11-Aug-2021',2021,22620,13,29,
1031,'12-Aug-2021',2021,19590,13,29,
1032,'13-Aug-2021',2021,23981,13,11,
1033,'14-Aug-2021',2021,27121,13,11,
1034,'15-Aug-2021',2021,19281,13,11,
1035,'27-Aug-2021',2021,25376,13,23,
1036,'28-Aug-2021',2021,36176,13,23,
1037,'30-Aug-2021',2021,29436,13,19,
1038,'31-Aug-2021',2021,34813,13,19,
1039,'01-Sep-2021',2021,28753,13,19,
1040,'03-Sep-2021',2021,19074,13,28,
1041,'04-Sep-2021',2021,22697,13,28,
1042,'05-Sep-2021',2021,18492,13,28,
1043,'06-Sep-2021',2021,16241,13,28,
1044,'17-Sep-2021',2021,18918,13,20,
1045,'18-Sep-2021',2021,27150,13,20,
1046,'19-Sep-2021',2021,22456,13,20,
1047,'20-Sep-2021',2021,16070,13,11,
1048,'21-Sep-2021',2021,18332,13,11,
1049,'22-Sep-2021',2021,14863,13,11,
1050,'23-Sep-2021',2021,19829,13,11,
1051,'24-Sep-2021',2021,18551,13,24,
1052,'25-Sep-2021',2021,30221,13,24,
1053,'26-Sep-2021',2021,22057,13,24,
1054,'01-Apr-2021',2021,13207,13,6,
1055,'02-Apr-2021',2021,12763,13,6,
1056,'03-Apr-2021',2021,12043,13,6,
1057,'04-Apr-2021',2021,12396,13,6,
1058,'05-Apr-2021',2021,13447,13,11,
1059,'06-Apr-2021',2021,11122,13,11,
1060,'16-Apr-2021',2021,13428,13,17,
1061,'19-Apr-2021',2021,11396,13,28,
1062,'20-Apr-2021',2021,12544,13,28,
1063,'21-Apr-2021',2021,9207,13,28,
1064,'03-May-2021',2021,10641,13,27,
1065,'04-May-2021',2021,8152,13,27,
1066,'05-May-2021',2021,9169,13,27,
1067,'06-May-2021',2021,8840,13,27,
1068,'07-May-2021',2021,15316,13,14,
1069,'08-May-2021',2021,15274,13,14,
1070,'09-May-2021',2021,15294,13,14,
1071,'17-May-2021',2021,9527,13,8,
1072,'18-May-2021',2021,9491,13,8,
1073,'19-May-2021',2021,10378,13,8,
1074,'20-May-2021',2021,9920,13,17,
1075,'20-May-2021',2021,9820,13,17,
1076,'21-May-2021',2021,14624,13,20,
1077,'22-May-2021',2021,15151,13,20,
1078,'23-May-2021',2021,15154,13,20,
1079,'25-May-2021',2021,10987,13,28,
1080,'26-May-2021',2021,8547,13,28,
1081,'03-Jun-2021',2021,9714,13,24,
1082,'04-Jun-2021',2021,15141,13,24,
1083,'05-Jun-2021',2021,15071,13,24,
1084,'06-Jun-2021',2021,12833,13,24,
1085,'07-Jun-2021',2021,9481,13,12,
1086,'08-Jun-2021',2021,9387,13,12,
1087,'09-Jun-2021',2021,10474,13,12,
1088,'17-Jun-2021',2021,30709,13,10,
1089,'18-Jun-2021',2021,22734,13,10,
1090,'19-Jun-2021',2021,23175,13,10,
1091,'20-Jun-2021',2021,21626,13,10,
1092,'22-Jun-2021',2021,28354,13,25,
1093,'23-Jun-2021',2021,20620,13,25,
1094,'02-Jul-2021',2021,23561,13,3,
1095,'03-Jul-2021',2021,28160,13,3,
1096,'04-Jul-2021',2021,18955,13,3,
1097,'05-Jul-2021',2021,38201,13,4,
1098,'06-Jul-2021',2021,28689,13,4,
1099,'07-Jul-2021',2021,20001,13,4,
1100,'16-Jul-2021',2021,40880,13,24,
1101,'17-Jul-2021',2021,28927,13,24,
1102,'18-Jul-2021',2021,23434,13,24,
1103,'26-Jul-2021',2021,22751,13,9,
1104,'27-Jul-2021',2021,16115,13,9,
1105,'28-Jul-2021',2021,16365,13,9,
1106,'29-Jul-2021',2021,18631,13,20,
1107,'30-Jul-2021',2021,28861,13,20,
1108,'31-Jul-2021',2021,23207,13,20,
1109,'01-Aug-2021',2021,21597,13,20,
1110,'10-Aug-2021',2021,3656,13,29,
1111,'10-Aug-2021',2021,14443,13,29,
1112,'11-Aug-2021',2021,22620,13,29,
1113,'12-Aug-2021',2021,19590,13,29,
1114,'13-Aug-2021',2021,23981,13,11,
1115,'14-Aug-2021',2021,27121,13,11,
1116,'15-Aug-2021',2021,19281,13,11,
1117,'27-Aug-2021',2021,25376,13,23,
1118,'28-Aug-2021',2021,36176,13,23,
1119,'30-Aug-2021',2021,29436,13,19,
1120,'31-Aug-2021',2021,34813,13,19,
1121,'01-Sep-2021',2021,28753,13,19,
1122,'03-Sep-2021',2021,19074,13,28,
1123,'04-Sep-2021',2021,22697,13,28,
1124,'05-Sep-2021',2021,18492,13,28,
1125,'06-Sep-2021',2021,16241,13,28,
1126,'17-Sep-2021',2021,18918,13,20,
1127,'18-Sep-2021',2021,27150,13,20,
1128,'19-Sep-2021',2021,22456,13,20,
1129,'20-Sep-2021',2021,16070,13,11,
1130,'21-Sep-2021',2021,18332,13,11,
1131,'22-Sep-2021',2021,14863,13,11,
1132,'23-Sep-2021',2021,19829,13,11,
1133,'24-Sep-2021',2021,18551,13,24,
1134,'25-Sep-2021',2021,30221,13,24,
1135,'26-Sep-2021',2021,22057,13,24,
1136,'01-Apr-2021',2021,7062,15,27,
1137,'02-Apr-2021',2021,6115,15,27,
1138,'03-Apr-2021',2021,6179,15,27,
1139,'05-Apr-2021',2021,4605,15,26,
1140,'06-Apr-2021',2021,4982,15,26,
1141,'07-Apr-2021',2021,5244,15,26,
1142,'16-Apr-2021',2021,5734,15,25,
1143,'17-Apr-2021',2021,6014,15,25,
1144,'18-Apr-2021',2021,6129,15,25,
1145,'20-Apr-2021',2021,4540,15,3,
1146,'21-Apr-2021',2021,4028,15,3,
1147,'04-May-2021',2021,3898,15,1,
1148,'05-May-2021',2021,3573,15,1,
1149,'06-May-2021',2021,4049,15,1,
1150,'07-May-2021',2021,5507,15,16,
1151,'08-May-2021',2021,5764,15,16,
1152,'09-May-2021',2021,5105,15,16,
1153,'21-May-2021',2021,7282,15,18,
1154,'22-May-2021',2021,7513,15,18,
1155,'23-May-2021',2021,7945,15,18,
1156,'24-May-2021',2021,4527,15,21,
1157,'25-May-2021',2021,4864,15,21,
1158,'26-May-2021',2021,4760,15,21,
1159,'27-May-2021',2021,4932,15,21,
1160,'08-Jun-2021',2021,4863,15,9,
1161,'09-Jun-2021',2021,4563,15,9,
1162,'10-Jun-2021',2021,4965,15,9,
1163,'11-Jun-2021',2021,6595,15,2,
1164,'12-Jun-2021',2021,8158,15,2,
1165,'13-Jun-2021',2021,8448,15,2,
1166,'22-Jun-2021',2021,6291,15,29,
1167,'23-Jun-2021',2021,6164,15,29,
1168,'24-Jun-2021',2021,5255,15,30,
1169,'25-Jun-2021',2021,4749,15,30,
1170,'26-Jun-2021',2021,6305,15,30,
1171,'27-Jun-2021',2021,7349,15,30,
1172,'05-Jul-2021',2021,15290,15,14,
1173,'06-Jul-2021',2021,7993,15,14,
1174,'07-Jul-2021',2021,9523,15,14,
1175,'08-Jul-2021',2021,12031,15,14,
1176,'09-Jul-2021',2021,7446,15,2,
1177,'10-Jul-2021',2021,12178,15,2,
1178,'11-Jul-2021',2021,9456,15,2,
1179,'22-Jul-2021',2021,10977,15,23,
1180,'23-Jul-2021',2021,9264,15,23,
1181,'24-Jul-2021',2021,13207,15,23,
1182,'25-Jul-2021',2021,12765,15,23,
1183,'30-Jul-2021',2021,18462,15,19,
1184,'31-Jul-2021',2021,25767,15,19,
1185,'01-Aug-2021',2021,20758,15,19,
1186,'02-Aug-2021',2021,8771,15,18,
1187,'03-Aug-2021',2021,7682,15,18,
1188,'04-Aug-2021',2021,9760,15,18,
1189,'05-Aug-2021',2021,9745,15,18,
1190,'13-Aug-2021',2021,11728,15,5,
1191,'14-Aug-2021',2021,11225,15,5,
1192,'15-Aug-2021',2021,10262,15,5,
1193,'16-Aug-2021',2021,6442,15,2,
1194,'17-Aug-2021',2021,6079,15,2,
1195,'18-Aug-2021',2021,6871,15,2,
1196,'24-Aug-2021',2021,5394,15,30,
1197,'25-Aug-2021',2021,6237,15,30,
1198,'26-Aug-2021',2021,5447,15,30,
1199,'27-Aug-2021',2021,7119,15,7,
1200,'28-Aug-2021',2021,10407,15,7,
1201,'29-Aug-2021',2021,11019,15,7,
1202,'03-Sep-2021',2021,7073,15,21,
1203,'04-Sep-2021',2021,9256,15,21,
1204,'05-Sep-2021',2021,8082,15,21,
1205,'07-Sep-2021',2021,5848,15,18,
1206,'08-Sep-2021',2021,6378,15,18,
1207,'09-Sep-2021',2021,8075,15,18,
1208,'17-Sep-2021',2021,7884,15,22,
1209,'18-Sep-2021',2021,12300,15,22,
1210,'19-Sep-2021',2021,9870,15,22,
1211,'20-Sep-2021',2021,5383,15,30,
1212,'21-Sep-2021',2021,5926,15,30,
1213,'22-Sep-2021',2021,5908,15,30,
1214,'01-Oct-2021',2021,8469,15,21,
1215,'02-Oct-2021',2021,9655,15,21,
1216,'03-Oct-2021',2021,9149,15,21,
1217,'01-Apr-2021',2021,11740,16,17,
1218,'03-Apr-2021',2021,11383,16,17,
1219,'04-Apr-2021',2021,10666,16,17,
1220,'12-Apr-2021',2021,11209,16,5,
1221,'13-Apr-2021',2021,11025,16,5,
1222,'14-Apr-2021',2021,10598,16,5,
1223,'16-Apr-2021',2021,11967,16,22,
1224,'17-Apr-2021',2021,12038,16,22,
